path,label,mar
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f280_yawn.jpg,yawn,0.0504
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f290_yawn.jpg,yawn,0.0867
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f300_yawn.jpg,yawn,0.0459
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f310_yawn.jpg,yawn,0.0566
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f320_yawn.jpg,yawn,0.0559
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f330_yawn.jpg,yawn,0.0464
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f340_yawn.jpg,yawn,0.0665
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f350_yawn.jpg,yawn,0.0699
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f360_yawn.jpg,yawn,0.0646
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f370_yawn.jpg,yawn,0.0512
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f380_yawn.jpg,yawn,0.0453
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f390_yawn.jpg,yawn,0.0224
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f400_yawn.jpg,yawn,0.0226
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f410_yawn.jpg,yawn,0.0289
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f420_yawn.jpg,yawn,0.0243
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f430_yawn.jpg,yawn,0.0171
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f440_yawn.jpg,yawn,0.0284
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f450_yawn.jpg,yawn,0.0309
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f460_yawn.jpg,yawn,0.0351
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f470_yawn.jpg,yawn,0.0273
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f480_yawn.jpg,yawn,0.0265
data/yawdd_frames/raw\yawn\26-FemaleSunGlasses-Yawning.avi_f490_yawn.jpg,yawn,0.0294
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f0_no_yawn.jpg,no_yawn,0.0325
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f10_no_yawn.jpg,no_yawn,0.0273
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f20_no_yawn.jpg,no_yawn,0.0267
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f30_no_yawn.jpg,no_yawn,0.03
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f40_no_yawn.jpg,no_yawn,0.0332
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f50_no_yawn.jpg,no_yawn,0.0348
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f60_no_yawn.jpg,no_yawn,0.0293
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f70_no_yawn.jpg,no_yawn,0.0319
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f80_no_yawn.jpg,no_yawn,0.0337
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f90_no_yawn.jpg,no_yawn,0.0275
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f100_no_yawn.jpg,no_yawn,0.0244
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f110_no_yawn.jpg,no_yawn,0.0243
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f120_no_yawn.jpg,no_yawn,0.0293
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f130_no_yawn.jpg,no_yawn,0.0232
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f140_no_yawn.jpg,no_yawn,0.0259
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f150_no_yawn.jpg,no_yawn,0.0281
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f160_no_yawn.jpg,no_yawn,0.0284
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f170_no_yawn.jpg,no_yawn,0.0306
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f180_no_yawn.jpg,no_yawn,0.0183
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f190_no_yawn.jpg,no_yawn,0.0237
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f200_no_yawn.jpg,no_yawn,0.0235
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f210_no_yawn.jpg,no_yawn,0.034
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f220_no_yawn.jpg,no_yawn,0.0282
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f230_no_yawn.jpg,no_yawn,0.0201
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f240_no_yawn.jpg,no_yawn,0.0303
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f250_no_yawn.jpg,no_yawn,0.0295
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f260_no_yawn.jpg,no_yawn,0.0308
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f270_no_yawn.jpg,no_yawn,0.0295
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f280_no_yawn.jpg,no_yawn,0.0235
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f290_no_yawn.jpg,no_yawn,0.0291
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f300_no_yawn.jpg,no_yawn,0.0266
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f310_no_yawn.jpg,no_yawn,0.02
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f320_no_yawn.jpg,no_yawn,0.0323
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f330_no_yawn.jpg,no_yawn,0.0241
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f340_no_yawn.jpg,no_yawn,0.0362
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f350_no_yawn.jpg,no_yawn,0.0241
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f360_no_yawn.jpg,no_yawn,0.027
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f370_no_yawn.jpg,no_yawn,0.0242
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f380_no_yawn.jpg,no_yawn,0.0212
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f390_no_yawn.jpg,no_yawn,0.0272
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f400_no_yawn.jpg,no_yawn,0.0245
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f410_no_yawn.jpg,no_yawn,0.029
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f420_no_yawn.jpg,no_yawn,0.0303
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f430_no_yawn.jpg,no_yawn,0.0314
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f440_no_yawn.jpg,no_yawn,0.0281
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f450_no_yawn.jpg,no_yawn,0.0321
data/yawdd_frames/raw\no_yawn\26-FemaleSunGlasses-Normal.avi_f460_no_yawn.jpg,no_yawn,0.0326
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f0_no_yawn.jpg,no_yawn,0.0296
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f10_no_yawn.jpg,no_yawn,0.0344
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f20_no_yawn.jpg,no_yawn,0.0335
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f30_no_yawn.jpg,no_yawn,0.0304
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f40_no_yawn.jpg,no_yawn,0.0214
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f50_no_yawn.jpg,no_yawn,0.0315
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f60_no_yawn.jpg,no_yawn,0.0343
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f70_no_yawn.jpg,no_yawn,0.0377
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f80_no_yawn.jpg,no_yawn,0.0399
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f90_no_yawn.jpg,no_yawn,0.0344
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f100_no_yawn.jpg,no_yawn,0.0358
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f110_no_yawn.jpg,no_yawn,0.03
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f120_no_yawn.jpg,no_yawn,0.0209
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f130_no_yawn.jpg,no_yawn,0.025
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f140_no_yawn.jpg,no_yawn,0.0131
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f150_no_yawn.jpg,no_yawn,0.0239
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f160_no_yawn.jpg,no_yawn,0.0396
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f170_no_yawn.jpg,no_yawn,0.0329
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f180_no_yawn.jpg,no_yawn,0.0298
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f190_no_yawn.jpg,no_yawn,0.0258
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f200_no_yawn.jpg,no_yawn,0.0364
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f210_no_yawn.jpg,no_yawn,0.0355
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f220_no_yawn.jpg,no_yawn,0.0341
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f230_no_yawn.jpg,no_yawn,0.0308
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f240_no_yawn.jpg,no_yawn,0.0241
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f250_no_yawn.jpg,no_yawn,0.0311
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f260_no_yawn.jpg,no_yawn,0.0244
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f270_no_yawn.jpg,no_yawn,0.0399
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f280_no_yawn.jpg,no_yawn,0.0329
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f290_no_yawn.jpg,no_yawn,0.0334
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f300_no_yawn.jpg,no_yawn,0.0308
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f310_no_yawn.jpg,no_yawn,0.0221
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f320_no_yawn.jpg,no_yawn,0.0214
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f330_no_yawn.jpg,no_yawn,0.0241
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f340_no_yawn.jpg,no_yawn,0.036
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f350_no_yawn.jpg,no_yawn,0.0269
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f360_no_yawn.jpg,no_yawn,0.0292
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f370_no_yawn.jpg,no_yawn,0.0294
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f380_no_yawn.jpg,no_yawn,0.0283
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f390_no_yawn.jpg,no_yawn,0.0297
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f400_no_yawn.jpg,no_yawn,0.0264
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f410_no_yawn.jpg,no_yawn,0.0224
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f420_no_yawn.jpg,no_yawn,0.0368
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f430_no_yawn.jpg,no_yawn,0.0336
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f440_no_yawn.jpg,no_yawn,0.042
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f450_no_yawn.jpg,no_yawn,0.0245
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f460_no_yawn.jpg,no_yawn,0.0292
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f470_no_yawn.jpg,no_yawn,0.0293
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f480_no_yawn.jpg,no_yawn,0.0253
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f490_no_yawn.jpg,no_yawn,0.0282
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f500_no_yawn.jpg,no_yawn,0.0249
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f510_no_yawn.jpg,no_yawn,0.0427
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f520_no_yawn.jpg,no_yawn,0.0321
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f530_no_yawn.jpg,no_yawn,0.0316
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f540_no_yawn.jpg,no_yawn,0.0265
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f550_no_yawn.jpg,no_yawn,0.0186
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f560_no_yawn.jpg,no_yawn,0.0231
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f570_no_yawn.jpg,no_yawn,0.0254
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f580_no_yawn.jpg,no_yawn,0.0246
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f590_no_yawn.jpg,no_yawn,0.0303
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f600_no_yawn.jpg,no_yawn,0.0309
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f610_no_yawn.jpg,no_yawn,0.0268
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f620_no_yawn.jpg,no_yawn,0.033
data/yawdd_frames/raw\no_yawn\26-FemaleGlasses-Normal.avi_f630_no_yawn.jpg,no_yawn,0.0302
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f0_yawn.jpg,yawn,0.069
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f10_yawn.jpg,yawn,0.0721
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f20_yawn.jpg,yawn,0.0665
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f30_yawn.jpg,yawn,0.0573
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f40_yawn.jpg,yawn,0.0523
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f50_yawn.jpg,yawn,0.0563
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f60_yawn.jpg,yawn,0.0578
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f70_yawn.jpg,yawn,0.0508
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f80_yawn.jpg,yawn,0.0691
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f90_yawn.jpg,yawn,0.0665
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f100_yawn.jpg,yawn,0.048
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f110_yawn.jpg,yawn,0.0419
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f120_yawn.jpg,yawn,0.0458
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f130_yawn.jpg,yawn,0.0491
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f140_yawn.jpg,yawn,0.0409
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f150_yawn.jpg,yawn,0.0738
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f160_yawn.jpg,yawn,0.0924
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f170_yawn.jpg,yawn,0.1048
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f180_yawn.jpg,yawn,0.1012
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f190_yawn.jpg,yawn,0.0937
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f200_yawn.jpg,yawn,0.0901
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f210_yawn.jpg,yawn,0.0888
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f220_yawn.jpg,yawn,0.0856
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f230_yawn.jpg,yawn,0.0851
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f240_yawn.jpg,yawn,0.0721
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f250_yawn.jpg,yawn,0.087
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f260_yawn.jpg,yawn,0.0674
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f270_yawn.jpg,yawn,0.0679
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f280_yawn.jpg,yawn,0.0756
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f290_yawn.jpg,yawn,0.0945
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f310_yawn.jpg,yawn,0.0584
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f320_yawn.jpg,yawn,0.0704
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f330_yawn.jpg,yawn,0.0629
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f340_yawn.jpg,yawn,0.0369
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f350_yawn.jpg,yawn,0.0433
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f360_yawn.jpg,yawn,0.0349
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f370_yawn.jpg,yawn,0.0281
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f380_yawn.jpg,yawn,0.045
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f390_yawn.jpg,yawn,0.0349
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f400_yawn.jpg,yawn,0.0455
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f410_yawn.jpg,yawn,0.0506
data/yawdd_frames/raw\yawn\27-FemaleSunGlasses-Yawning.avi_f420_yawn.jpg,yawn,0.0641
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f0_no_yawn.jpg,no_yawn,0.0248
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f10_no_yawn.jpg,no_yawn,0.0255
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f20_no_yawn.jpg,no_yawn,0.0361
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f30_no_yawn.jpg,no_yawn,0.0328
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f40_no_yawn.jpg,no_yawn,0.0379
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f50_no_yawn.jpg,no_yawn,0.0535
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f60_no_yawn.jpg,no_yawn,0.0496
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f70_no_yawn.jpg,no_yawn,0.0389
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f80_no_yawn.jpg,no_yawn,0.0582
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f90_no_yawn.jpg,no_yawn,0.0497
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f100_no_yawn.jpg,no_yawn,0.0506
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f110_no_yawn.jpg,no_yawn,0.0464
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f120_no_yawn.jpg,no_yawn,0.0405
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f130_no_yawn.jpg,no_yawn,0.0683
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f140_no_yawn.jpg,no_yawn,0.0442
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f150_no_yawn.jpg,no_yawn,0.0476
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f160_no_yawn.jpg,no_yawn,0.0468
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f170_no_yawn.jpg,no_yawn,0.0627
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f180_no_yawn.jpg,no_yawn,0.0484
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f190_no_yawn.jpg,no_yawn,0.0619
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f200_no_yawn.jpg,no_yawn,0.0574
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f210_no_yawn.jpg,no_yawn,0.0508
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f220_no_yawn.jpg,no_yawn,0.0429
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f230_no_yawn.jpg,no_yawn,0.0222
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f240_no_yawn.jpg,no_yawn,0.039
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f250_no_yawn.jpg,no_yawn,0.0386
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f260_no_yawn.jpg,no_yawn,0.0304
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f270_no_yawn.jpg,no_yawn,0.0651
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f280_no_yawn.jpg,no_yawn,0.0438
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f290_no_yawn.jpg,no_yawn,0.0634
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f300_no_yawn.jpg,no_yawn,0.0401
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f310_no_yawn.jpg,no_yawn,0.0678
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f320_no_yawn.jpg,no_yawn,0.0299
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f330_no_yawn.jpg,no_yawn,0.0587
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f340_no_yawn.jpg,no_yawn,0.0429
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f350_no_yawn.jpg,no_yawn,0.036
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f360_no_yawn.jpg,no_yawn,0.0453
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f370_no_yawn.jpg,no_yawn,0.0509
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f380_no_yawn.jpg,no_yawn,0.0614
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f390_no_yawn.jpg,no_yawn,0.0496
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f400_no_yawn.jpg,no_yawn,0.0596
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f410_no_yawn.jpg,no_yawn,0.0459
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f420_no_yawn.jpg,no_yawn,0.0587
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f430_no_yawn.jpg,no_yawn,0.0694
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f440_no_yawn.jpg,no_yawn,0.0615
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f450_no_yawn.jpg,no_yawn,0.0398
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f460_no_yawn.jpg,no_yawn,0.0274
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f470_no_yawn.jpg,no_yawn,0.0395
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f480_no_yawn.jpg,no_yawn,0.046
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f490_no_yawn.jpg,no_yawn,0.0359
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f500_no_yawn.jpg,no_yawn,0.0412
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f510_no_yawn.jpg,no_yawn,0.0383
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f520_no_yawn.jpg,no_yawn,0.0337
data/yawdd_frames/raw\no_yawn\25-FemaleSunGlasses-Talking.avi_f530_no_yawn.jpg,no_yawn,0.0359
